doc_id,label,year,local_citations,global_citations
3949,Liu S. (2016),2016,1,40
3952,Ochoa K.S. (2020),2020,0,0
3953,Islam K.A. (2020),2020,10,57
3955,Ramchurn S.D. (2016),2016,4,68
3956,Cooner A.J. (2016),2016,47,206
3957,Samuael S.J. (2019),2019,1,3
3958,Imran M. (2016),2016,7,19
3959,Khan T.A. (2018),2018,1,10
3960,Gautam A.K. (2019),2019,13,56
3961,Yuan F. (2020),2020,6,48
3962,Matsuoka M. (2018),2018,2,4
3963,Li W. (2018),2018,1,30
3965,Shashaani S. (2018),2018,2,42
3966,Ma G. (2019),2019,0,2
3967,Wheeler B.J. (2020),2020,9,36
3968,Fan C. (2020),2020,21,120
3969,Jiang F.-Z. (2017),2017,3,10
3971,Ghosh Mondal T. (2020),2020,7,155
3972,Mohammadi M.E. (2019),2019,3,26
3974,Zaki U.H.H. (2017),2017,0,9
3975,Pouyanfar S. (2019),2019,3,43
3978,Presa-Reyes M. (2020),2020,10,26
3979,Fotovatikhah F. (2018),2018,9,330
3982,Jung D. (2020),2020,11,103
3984,Shahabi H. (2020),2020,22,331
3985,Aqib M. (2018),2018,3,56
3986,Novikov G. (2018),2018,5,33
3988,Kiatpanont R. (2016),2016,2,22
3989,Nair M.R. (2017),2017,5,69
3991,Huang J. (2020),2020,5,28
3998,Yeum C.M. (2016),2016,4,21
3999,Maes J. (2019),2019,1,21
4006,Dou J. (2015),2015,2,68
4008,Byun Y. (2015),2015,2,66
4009,Dumitru C.O. (2015),2015,2,38
4010,Jebur M.N. (2015),2015,2,90
4011,Meier P. (2015),2015,6,367
4015,Lian C. (2015),2015,2,144
4019,Yin J. (2015),2015,4,92
4021,Huang Q. (2015),2015,4,41
4030,Youssef A.M. (2015),2015,8,159
4031,Song X. (2015),2015,3,32
4038,Kim S.-W. (2015),2015,4,93
